63.862;48.287;10.031
63.802;48.287;10.069
63.752;48.287;10.12
63.714;48.287;10.18
63.69;48.287;10.247
63.682;48.287;10.318
63.682;48.287;15
116.364;51.122;15
116.364;51.122;10.318
116.356;51.122;10.247
116.332;51.122;10.18
116.294;51.122;10.12
116.244;51.122;10.069
116.184;51.122;10.031
116.117;51.122;10.008
116.046;51.122;10
114.3;51.122;10
64;51.122;10
63.929;51.122;10.008
63.862;51.122;10.031
63.802;51.122;10.069
63.752;51.122;10.12
63.714;51.122;10.18
63.69;51.122;10.247
63.682;51.122;10.318
63.682;51.122;15
116.364;53.957;15
116.364;53.957;10.318
116.356;53.957;10.247
116.332;53.957;10.18
116.294;53.957;10.12
116.244;53.957;10.069
116.184;53.957;10.031
116.117;53.957;10.008
116.046;53.957;10
114.3;53.957;10
64;53.957;10
63.929;53.957;10.008
63.862;53.957;10.031
63.802;53.957;10.069
63.752;53.957;10.12
63.714;53.957;10.18
63.69;53.957;10.247
63.682;53.957;10.318
63.682;53.957;15
116.364;56.792;15
116.364;56.792;10.318
116.356;56.792;10.247
116.332;56.792;10.18
116.294;56.792;10.12
116.244;56.792;10.069
116.184;56.792;10.031
116.117;56.792;10.008
116.046;56.792;10
114.3;56.792;10
64;56.792;10
63.929;56.792;10.008
63.862;56.792;10.031
63.802;56.792;10.069
63.752;56.792;10.12
63.714;56.792;10.18
63.69;56.792;10.247
63.682;56.792;10.318
63.682;56.792;15
116.364;59.627;15
116.364;59.627;10.318
116.356;59.627;10.247
116.332;59.627;10.18
116.294;59.627;10.12
116.244;59.627;10.069
116.184;59.627;10.031
116.117;59.627;10.008
116.046;59.627;10
114.3;59.627;10
64;59.627;10
63.929;59.627;10.008
63.862;59.627;10.031
63.802;59.627;10.069
63.752;59.627;10.12
63.714;59.627;10.18
63.69;59.627;10.247
63.682;59.627;10.318
63.682;59.627;15
113.864;62.462;15
113.864;62.462;10.318
113.856;62.462;10.247
113.832;62.462;10.18
113.794;62.462;10.12
113.744;62.462;10.069
113.684;62.462;10.031
113.617;62.462;10.008
113.546;62.462;10
111.8;62.462;10
66.5;62.462;10
66.429;62.462;10.008
66.362;62.462;10.031
66.302;62.462;10.069
66.252;62.462;10.12
66.214;62.462;10.18
66.19;62.462;10.247
66.183;62.462;10.318
66.183;62.462;15
61.064;50.846;15
61.064;50.846;10.318
61.056;50.846;10.247
61.032;50.846;10.18
60.994;50.846;10.12
60.944;50.846;10.069
60.884;50.846;10.031
60.817;50.846;10.008
60.746;50.846;10
59;50.846;10
58.104;50.846;10
58.034;50.846;10.008
57.967;50.846;10.031
57.906;50.846;10.069
57.856;50.846;10.12
57.818;50.846;10.18
57.795;50.846;10.247
57.787;50.846;10.318
57.787;50.846;15
61.064;53.75;15
61.064;53.75;10.318
61.056;53.75;10.247
61.032;53.75;10.18
60.994;53.75;10.12
60.944;53.75;10.069
60.884;53.75;10.031
60.817;53.75;10.008
60.746;53.75;10
59;53.75;10
56.81;53.75;10
56.74;53.75;10.008
56.673;53.75;10.031
56.612;53.75;10.069
56.562;53.75;10.12
56.524;53.75;10.18
56.501;53.75;10.247
56.493;53.75;10.318
56.493;53.75;15
61.064;56.654;15
61.064;56.654;10.318
61.056;56.654;10.247
61.032;56.654;10.18
60.994;56.654;10.12
60.944;56.654;10.069
60.884;56.654;10.031
60.817;56.654;10.008
60.746;56.654;10
59;56.654;10
54.75;56.654;10
54.679;56.654;10.008
54.612;56.654;10.031
54.552;56.654;10.069
54.502;56.654;10.12
54.464;56.654;10.18
54.44;56.654;10.247
54.432;56.654;10.318
54.432;56.654;15
61.064;59.558;15
61.064;59.558;10.318
61.056;59.558;10.247
61.032;59.558;10.18
60.994;59.558;10.12
60.944;59.558;10.069
60.884;59.558;10.031
60.817;59.558;10.008
60.746;59.558;10
59;59.558;10
51.421;59.558;10
51.35;59.558;10.008
51.283;59.558;10.031
51.223;59.558;10.069
51.173;59.558;10.12
51.135;59.558;10.18
51.111;59.558;10.247
51.103;59.558;10.318
51.103;59.558;15
27.559;50.846;15
27.559;50.846;10.318
27.551;50.846;10.247
27.527;50.846;10.18
27.49;50.846;10.12
27.439;50.846;10.069
27.379;50.846;10.031
27.312;50.846;10.008
27.241;50.846;10
25.896;50.846;10
15;50.846;10
14.929;50.846;10.008
14.862;50.846;10.031
14.802;50.846;10.069
14.752;50.846;10.12
14.714;50.846;10.18
14.69;50.846;10.247
14.682;50.846;10.318
14.682;50.846;15
28.641;53.75;15
28.641;53.75;10.318
28.634;53.75;10.247
28.61;53.75;10.18
28.572;53.75;10.12
28.522;53.75;10.069
28.462;53.75;10.031
28.395;53.75;10.008
28.324;53.75;10
27.19;53.75;10
15;53.75;10
14.929;53.75;10.008
14.862;53.75;10.031
14.802;53.75;10.069
14.752;53.75;10.12
14.714;53.75;10.18
14.69;53.75;10.247
14.682;53.75;10.318
14.682;53.75;15
30.513;56.654;15
30.513;56.654;10.318
30.505;56.654;10.247
30.482;56.654;10.18
30.444;56.654;10.12
30.394;56.654;10.069
30.333;56.654;10.031
30.266;56.654;10.008
30.196;56.654;10
29.25;56.654;10
15;56.654;10
14.929;56.654;10.008
14.862;56.654;10.031
14.802;56.654;10.069
14.752;56.654;10.12
14.714;56.654;10.18
14.69;56.654;10.247
14.682;56.654;10.318
14.682;56.654;15
33.665;59.558;15
33.665;59.558;10.318
33.657;59.558;10.247
33.633;59.558;10.18
33.595;59.558;10.12
33.545;59.558;10.069
33.485;59.558;10.031
33.418;59.558;10.008
33.347;59.558;10
32.579;59.558;10
15;59.558;10
14.929;59.558;10.008
14.862;59.558;10.031
14.802;59.558;10.069
14.752;59.558;10.12
14.714;59.558;10.18
14.69;59.558;10.247
14.682;59.558;10.318
14.682;59.558;15
58.564;62.462;15
58.564;62.462;10.318
58.556;62.462;10.247
58.532;62.462;10.18
58.494;62.462;10.12
58.444;62.462;10.069
58.384;62.462;10.031
58.317;62.462;10.008
58.246;62.462;10
56.5;62.462;10
15;62.462;10
14.929;62.462;10.008
14.862;62.462;10.031
14.802;62.462;10.069
14.752;62.462;10.12
14.714;62.462;10.18
14.69;62.462;10.247
14.682;62.462;10.318
14.682;62.462;15
58.564;31.346;15
58.564;31.346;10.318
58.556;31.346;10.247
58.532;31.346;10.18
58.494;31.346;10.12
58.444;31.346;10.069
58.384;31.346;10.031
58.317;31.346;10.008
58.246;31.346;10
56.5;31.346;10
15;31.346;10
14.929;31.346;10.008
14.862;31.346;10.031
14.802;31.346;10.069
14.752;31.346;10.12
14.714;31.346;10.18
14.69;31.346;10.247
14.682;31.346;10.318
14.682;31.346;15
33.952;34.25;15
33.952;34.25;10.318
33.944;34.25;10.247
33.921;34.25;10.18
33.883;34.25;10.12
33.833;34.25;10.069
33.773;34.25;10.031
33.706;34.25;10.008
33.635;34.25;10
32.867;34.25;10
15;34.25;10
14.929;34.25;10.008
14.862;34.25;10.031
14.802;34.25;10.069
14.752;34.25;10.12
14.714;34.25;10.18
14.69;34.25;10.247
14.682;34.25;10.318
14.682;34.25;15
30.669;37.154;15
30.669;37.154;10.318
30.661;37.154;10.247
30.638;37.154;10.18
30.6;37.154;10.12
30.55;37.154;10.069
30.489;37.154;10.031
30.422;37.154;10.008
30.352;37.154;10
29.426;37.154;10
15;37.154;10
14.929;37.154;10.008
14.862;37.154;10.031
14.802;37.154;10.069
14.752;37.154;10.12
14.714;37.154;10.18
14.69;37.154;10.247
14.682;37.154;10.318
14.682;37.154;15
28.74;40.058;15
28.74;40.058;10.318
28.732;40.058;10.247
28.709;40.058;10.18
28.671;40.058;10.12
28.621;40.058;10.069
28.561;40.058;10.031
28.493;40.058;10.008
28.423;40.058;10
27.295;40.058;10
15;40.058;10
14.929;40.058;10.008
14.862;40.058;10.031
14.802;40.058;10.069
14.752;40.058;10.12
14.714;40.058;10.18
14.69;40.058;10.247
14.682;40.058;10.318
14.682;40.058;15
27.613;42.962;15
27.613;42.962;10.318
27.605;42.962;10.247
27.581;42.962;10.18
27.543;42.962;10.12
27.493;42.962;10.069
27.433;42.962;10.031
27.366;42.962;10.008
27.295;42.962;10
25.958;42.962;10
15;42.962;10
14.929;42.962;10.008
14.862;42.962;10.031
14.802;42.962;10.069
14.752;42.962;10.12
14.714;42.962;10.18
14.69;42.962;10.247
14.682;42.962;10.318
14.682;42.962;15
61.064;34.25;15
61.064;34.25;10.318
61.056;34.25;10.247
61.032;34.25;10.18
60.994;34.25;10.12
60.944;34.25;10.069
60.884;34.25;10.031
60.817;34.25;10.008
60.746;34.25;10
59;34.25;10
51.133;34.25;10
51.063;34.25;10.008
50.996;34.25;10.031
50.935;34.25;10.069
50.885;34.25;10.12
50.847;34.25;10.18
50.824;34.25;10.247
50.816;34.25;10.318
50.816;34.25;15
61.064;37.154;15
61.064;37.154;10.318
61.056;37.154;10.247
61.032;37.154;10.18
60.994;37.154;10.12
60.944;37.154;10.069
60.884;37.154;10.031
60.817;37.154;10.008
60.746;37.154;10
59;37.154;10
54.574;37.154;10
54.504;37.154;10.008
54.437;37.154;10.031
54.377;37.154;10.069
54.326;37.154;10.12
54.288;37.154;10.18
54.265;37.154;10.247
54.257;37.154;10.318
54.257;37.154;15
61.064;40.058;15
61.064;40.058;10.318
61.056;40.058;10.247
61.032;40.058;10.18
60.994;40.058;10.12
60.944;40.058;10.069
60.884;40.058;10.031
60.817;40.058;10.008
60.746;40.058;10
59;40.058;10
56.705;40.058;10
56.634;40.058;10.008
56.567;40.058;10.031
56.507;40.058;10.069
56.456;40.058;10.12
56.419;40.058;10.18
56.395;40.058;10.247
56.387;40.058;10.318
56.387;40.058;15
61.064;42.962;15
61.064;42.962;10.318
61.056;42.962;10.247
61.032;42.962;10.18
60.994;42.962;10.12
60.944;42.962;10.069
60.884;42.962;10.031
60.817;42.962;10.008
60.746;42.962;10
59;42.962;10
58.042;42.962;10
57.971;42.962;10.008
57.904;42.962;10.031
57.844;42.962;10.069
57.794;42.962;10.12
57.756;42.962;10.18
57.733;42.962;10.247
57.725;42.962;10.318
57.725;42.962;15
157.064;31.346;15
157.064;31.346;10.318
157.056;31.346;10.247
157.032;31.346;10.18
156.994;31.346;10.12
156.944;31.346;10.069
156.884;31.346;10.031
156.817;31.346;10.008
156.746;31.346;10
155;31.346;10
123.3;31.346;10
123.229;31.346;10.008
123.162;31.346;10.031
123.102;31.346;10.069
123.052;31.346;10.12
123.014;31.346;10.18
122.99;31.346;10.247
122.982;31.346;10.318
122.982;31.346;15
157.064;34.25;15
157.064;34.25;10.318
157.056;34.25;10.247
157.032;34.25;10.18
156.994;34.25;10.12
156.944;34.25;10.069
156.884;34.25;10.031
156.817;34.25;10.008
156.746;34.25;10
155;34.25;10
119.3;34.25;10
119.229;34.25;10.008
119.162;34.25;10.031
119.102;34.25;10.069
119.052;34.25;10.12
119.014;34.25;10.18
118.99;34.25;10.247
118.982;34.25;10.318
118.982;34.25;15
127.337;37.154;15
127.337;37.154;10.318
127.329;37.154;10.247
127.305;37.154;10.18
127.267;37.154;10.12
127.217;37.154;10.069
127.157;37.154;10.031
127.09;37.154;10.008
127.019;37.154;10
126.296;37.154;10
119.3;37.154;10
119.229;37.154;10.008
119.162;37.154;10.031
119.102;37.154;10.069
119.052;37.154;10.12
119.014;37.154;10.18
118.99;37.154;10.247
118.982;37.154;10.318
118.982;37.154;15
123.803;40.058;15
123.803;40.058;10.318
123.795;40.058;10.247
123.771;40.058;10.18
123.733;40.058;10.12
123.683;40.058;10.069
123.623;40.058;10.031
123.556;40.058;10.008
123.485;40.058;10
122.546;40.058;10
119.3;40.058;10
119.229;40.058;10.008
119.162;40.058;10.031
119.102;40.058;10.069
119.052;40.058;10.12
119.014;40.058;10.18
118.99;40.058;10.247
118.982;40.058;10.318
118.982;40.058;15
122.126;42.962;15
122.126;42.962;10.318
122.118;42.962;10.247
122.094;42.962;10.18
122.056;42.962;10.12
122.006;42.962;10.069
121.946;42.962;10.031
121.879;42.962;10.008
121.808;42.962;10
120.602;42.962;10
119.3;42.962;10
119.229;42.962;10.008
119.162;42.962;10.031
119.102;42.962;10.069
119.052;42.962;10.12
119.014;42.962;10.18
118.99;42.962;10.247
118.982;42.962;10.318
118.982;42.962;15
157.064;37.154;15
157.064;37.154;10.318
157.056;37.154;10.247
157.032;37.154;10.18
156.994;37.154;10.12
156.944;37.154;10.069
156.884;37.154;10.031
156.817;37.154;10.008
156.746;37.154;10
155;37.154;10
138.004;37.154;10
137.933;37.154;10.008
137.866;37.154;10.031
137.806;37.154;10.069
137.756;37.154;10.12
137.718;37.154;10.18
137.694;37.154;10.247
137.686;37.154;10.318
137.686;37.154;15
157.064;40.058;15
157.064;40.058;10.318
157.056;40.058;10.247
157.032;40.058;10.18
156.994;40.058;10.12
156.944;40.058;10.069
156.884;40.058;10.031
156.817;40.058;10.008
156.746;40.058;10
155;40.058;10
141.754;40.058;10
141.684;40.058;10.008
141.617;40.058;10.031
141.556;40.058;10.069
141.506;40.058;10.12
141.468;40.058;10.18
141.445;40.058;10.247
141.437;40.058;10.318
141.437;40.058;15
157.064;42.962;15
157.064;42.962;10.318
157.056;42.962;10.247
157.032;42.962;10.18
156.994;42.962;10.12
156.944;42.962;10.069
156.884;42.962;10.031
156.817;42.962;10.008
156.746;42.962;10
155;42.962;10
143.698;42.962;10
143.627;42.962;10.008
143.56;42.962;10.031
143.5;42.962;10.069
143.45;42.962;10.12
143.412;42.962;10.18
143.388;42.962;10.247
143.38;42.962;10.318
143.38;42.962;15
157.064;50.846;15
157.064;50.846;10.318
157.056;50.846;10.247
157.032;50.846;10.18
156.994;50.846;10.12
156.944;50.846;10.069
156.884;50.846;10.031
156.817;50.846;10.008
156.746;50.846;10
155;50.846;10
143.789;50.846;10
143.718;50.846;10.008
143.651;50.846;10.031
143.591;50.846;10.069
143.541;50.846;10.12
143.503;50.846;10.18
143.479;50.846;10.247
143.471;50.846;10.318
143.471;50.846;15
157.064;53.75;15
157.064;53.75;10.318
157.056;53.75;10.247
157.032;53.75;10.18
156.994;53.75;10.12
156.944;53.75;10.069
156.884;53.75;10.031
156.817;53.75;10.008
156.746;53.75;10
155;53.75;10
141.922;53.75;10
141.851;53.75;10.008
141.784;53.75;10.031
141.724;53.75;10.069
141.674;53.75;10.12
141.636;53.75;10.18
141.612;53.75;10.247
141.604;53.75;10.318
141.604;53.75;15
157.064;56.654;15
157.064;56.654;10.318
157.056;56.654;10.247
157.032;56.654;10.18
156.994;56.654;10.12
156.944;56.654;10.069
156.884;56.654;10.031
156.817;56.654;10.008
156.746;56.654;10
155;56.654;10
138.368;56.654;10
138.297;56.654;10.008
138.23;56.654;10.031
138.17;56.654;10.069
138.12;56.654;10.12
138.082;56.654;10.18
138.058;56.654;10.247
138.05;56.654;10.318
138.05;56.654;15
122.057;50.846;15
122.057;50.846;10.318
122.049;50.846;10.247
122.025;50.846;10.18
121.987;50.846;10.12
121.937;50.846;10.069
121.877;50.846;10.031
121.81;50.846;10.008
121.739;50.846;10
120.511;50.846;10
119.3;50.846;10
119.229;50.846;10.008
119.162;50.846;10.031
119.102;50.846;10.069
119.052;50.846;10.12
119.014;50.846;10.18
118.99;50.846;10.247
118.982;50.846;10.318
118.982;50.846;15
123.657;53.75;15
123.657;53.75;10.318
123.649;53.75;10.247
123.626;53.75;10.18
123.588;53.75;10.12
123.538;53.75;10.069
123.478;53.75;10.031
123.411;53.75;10.008
123.34;53.75;10
122.378;53.75;10
119.3;53.75;10
119.229;53.75;10.008
119.162;53.75;10.031
119.102;53.75;10.069
119.052;53.75;10.12
119.014;53.75;10.18
118.99;53.75;10.247
118.982;53.75;10.318
118.982;53.75;15
126.992;56.654;15
126.992;56.654;10.318
126.984;56.654;10.247
126.961;56.654;10.18
126.923;56.654;10.12
126.873;56.654;10.069
126.812;56.654;10.031
126.745;56.654;10.008
126.675;56.654;10
125.932;56.654;10
119.3;56.654;10
119.229;56.654;10.008
119.162;56.654;10.031
119.102;56.654;10.069
119.052;56.654;10.12
119.014;56.654;10.18
118.99;56.654;10.247
118.982;56.654;10.318
118.982;56.654;15
157.064;59.558;15
157.064;59.558;10.318
157.056;59.558;10.247
157.032;59.558;10.18
156.994;59.558;10.12
156.944;59.558;10.069
156.884;59.558;10.031
156.817;59.558;10.008
156.746;59.558;10
155;59.558;10
119.3;59.558;10
119.229;59.558;10.008
119.162;59.558;10.031
119.102;59.558;10.069
119.052;59.558;10.12
119.014;59.558;10.18
118.99;59.558;10.247
118.982;59.558;10.318
118.982;59.558;15
157.064;62.462;15
157.064;62.462;10.318
157.056;62.462;10.247
157.032;62.462;10.18
156.994;62.462;10.12
156.944;62.462;10.069
156.884;62.462;10.031
156.817;62.462;10.008
156.746;62.462;10
155;62.462;10
121.8;62.462;10
121.729;62.462;10.008
121.662;62.462;10.031
121.602;62.462;10.069
121.552;62.462;10.12
121.514;62.462;10.18
121.49;62.462;10.247
121.482;62.462;10.318
121.482;62.462;25
42;47;20
42;47;12
42;47;9
42.008;47.049;9
42.03;47.093;9
42.065;47.128;9
42.11;47.151;9
42.159;47.159;9
60.715;47.157;9
60.764;47.149;9
60.808;47.127;9
60.843;47.092;9
60.866;47.047;9
60.873;46.998;9
60.88;46.914;9
60.9;46.833;9
60.933;46.755;9
60.977;46.683;9
61.033;46.62;9
61.126;46.529;9
61.189;46.475;9
61.261;46.432;9
61.338;46.4;9
61.419;46.381;9
61.502;46.376;9
61.586;46.383;9
61.667;46.403;9
61.743;46.436;9
61.814;46.48;9
61.877;46.535;9
61.956;46.612;9
62.014;46.676;9
62.062;46.749;9
62.097;46.829;9
62.118;46.913;9
62.125;47;9
62.118;47.087;9
62.097;47.171;9
62.062;47.251;9
62.014;47.324;9
61.956;47.388;9
61.878;47.464;9
61.815;47.519;9
61.743;47.564;9
61.665;47.596;9
61.583;47.616;9
61.499;47.623;9
61.415;47.616;9
61.334;47.596;9
61.256;47.563;9
61.185;47.518;9
61.121;47.462;9
61.043;47.386;9
60.984;47.322;9
60.937;47.249;9
60.902;47.169;9
60.881;47.085;9
60.873;46.998;9
60.876;46.949;9.008
60.883;46.901;9.016
60.906;46.816;9.061
60.935;46.751;9.131
60.957;46.713;9.219
60.966;46.7;9.318
60.966;46.7;15
42;47;15
42;47;12
42;47;9
42.008;47.049;9
42.03;47.093;9
42.065;47.128;9
42.11;47.151;9
42.159;47.159;9
43.25;47.159;9
43.299;47.151;9
43.343;47.128;9
43.379;47.093;9
43.401;47.049;9
43.409;47;9
43.416;46.962;9
43.438;46.93;9
43.47;46.909;9
43.507;46.901;9
43.545;46.909;9
43.577;46.93;9
43.598;46.962;9
43.606;47;9
43.598;47.157;9
43.575;47.313;9
43.537;47.466;9
43.484;47.615;9
43.416;47.757;9
43.335;47.893;9
43.241;48.019;9
43.135;48.136;9
43.019;48.242;9
42.892;48.336;9
42.757;48.417;9
42.614;48.484;9
42.466;48.537;9
42.313;48.576;9
42.157;48.599;9
41.999;48.607;9
41.842;48.599;9
41.686;48.576;9
41.533;48.537;9
41.384;48.484;9
41.242;48.417;9
41.107;48.336;9
40.98;48.242;9
40.863;48.136;9
40.757;48.019;9
40.663;47.893;9
40.582;47.757;9
40.515;47.615;9
40.462;47.466;9
40.424;47.313;9
40.4;47.157;9
40.393;47;9
40.401;46.778;9
40.424;46.557;9
40.464;46.338;9
40.519;46.122;9
40.589;45.912;9
40.674;45.706;9
40.774;45.507;9
40.887;45.316;9
41.014;45.133;9
41.153;44.96;9
41.305;44.798;9
41.468;44.646;9
41.641;44.507;9
41.823;44.38;9
42.015;44.266;9
42.213;44.167;9
42.419;44.082;9
42.63;44.011;9
42.845;43.956;9
43.064;43.917;9
43.285;43.893;9
43.507;43.885;9
43.73;43.893;9
43.951;43.917;9
44.169;43.956;9
44.385;44.011;9
44.596;44.082;9
44.801;44.167;9
45;44.266;9
45.191;44.38;9
45.374;44.507;9
45.547;44.646;9
45.71;44.798;9
45.861;44.96;9
46.001;45.133;9
46.128;45.316;9
46.241;45.507;9
46.341;45.706;9
46.426;45.912;9
46.496;46.122;9
46.551;46.338;9
46.59;46.557;9
46.614;46.778;9
46.622;47;9
46.614;47.271;9
46.59;47.542;9
46.551;47.81;9
46.495;48.076;9
46.424;48.338;9
46.338;48.595;9
46.237;48.847;9
46.121;49.093;9
45.991;49.331;9
45.848;49.561;9
45.691;49.783;9
45.521;49.995;9
45.339;50.196;9
45.146;50.387;9
44.942;50.565;9
44.728;50.732;9
44.504;50.886;9
44.271;51.026;9
44.031;51.152;9
43.784;51.264;9
43.531;51.362;9
43.272;51.444;9
43.009;51.511;9
42.743;51.563;9
42.474;51.598;9
42.203;51.618;9
41.931;51.622;9
41.66;51.61;9
41.39;51.583;9
41.122;51.539;9
40.858;51.48;9
40.597;51.405;9
40.34;51.315;9
40.09;51.21;9
39.846;51.091;9
39.61;50.958;9
39.382;50.81;9
39.163;50.65;9
38.953;50.478;9
38.754;50.293;9
38.567;50.097;9
38.391;49.89;9
38.228;49.673;9
38.077;49.447;9
37.94;49.213;9
37.818;48.971;9
37.709;48.722;9
37.615;48.467;9
37.537;48.207;9
37.474;47.943;9
37.426;47.676;9
37.394;47.407;9
37.378;47.136;9
37.378;46.864;9
37.394;46.593;9
37.426;46.324;9
37.474;46.057;9
37.537;45.793;9
37.615;45.533;9
37.709;45.278;9
37.818;45.029;9
37.94;44.787;9
38.077;44.553;9
38.228;44.327;9
38.391;44.11;9
38.567;43.903;9
38.754;43.707;9
38.953;43.522;9
39.163;43.35;9
39.382;43.19;9
39.61;43.042;9
39.846;42.909;9
40.09;42.79;9
40.34;42.685;9
40.597;42.595;9
40.858;42.52;9
41.122;42.461;9
41.39;42.417;9
41.66;42.39;9
41.931;42.378;9
42.203;42.382;9
42.474;42.402;9
42.743;42.437;9
43.009;42.489;9
43.272;42.556;9
43.531;42.638;9
43.784;42.736;9
44.031;42.848;9
44.271;42.974;9
44.504;43.114;9
44.728;43.268;9
44.942;43.435;9
45.146;43.613;9
45.339;43.804;9
45.521;44.005;9
45.691;44.217;9
45.848;44.439;9
45.991;44.669;9
46.121;44.907;9
46.237;45.153;9
46.338;45.405;9
46.424;45.662;9
46.495;45.924;9
46.551;46.19;9
46.59;46.458;9
46.614;46.729;9
46.622;47;9
46.629;47.178;9
46.651;47.354;9
46.687;47.528;9
46.737;47.699;9
46.801;47.865;9
46.878;48.025;9
46.967;48.179;9
47.069;48.324;9
47.183;48.461;9
47.307;48.588;9
47.441;48.705;9
47.584;48.811;9
47.736;48.904;9
47.866;48.987;9
47.988;49.082;9
48.099;49.19;9
48.198;49.308;9
48.285;49.436;9
48.358;49.572;9
48.417;49.715;9
48.461;49.863;9
48.49;50.015;9
48.503;50.169;9
48.5;50.324;9
48.481;50.477;9
48.446;50.628;9
48.397;50.774;9
48.332;50.915;9
48.254;51.048;9
48.059;51.329;9
47.851;51.6;9
47.631;51.862;9
47.4;52.113;9
47.157;52.353;9
46.903;52.582;9
46.639;52.8;9
46.365;53.004;9
46.082;53.196;9
45.791;53.375;9
45.492;53.54;9
45.186;53.692;9
44.872;53.829;9
44.553;53.952;9
44.229;54.059;9
43.9;54.152;9
43.567;54.23;9
43.231;54.292;9
42.893;54.339;9
42.552;54.37;9
42.211;54.386;9
41.869;54.386;9
41.528;54.37;9
41.187;54.338;9
40.849;54.291;9
40.513;54.229;9
40.18;54.151;9
39.851;54.058;9
39.527;53.95;9
39.208;53.827;9
38.895;53.689;9
38.588;53.538;9
38.289;53.372;9
37.998;53.193;9
37.716;53.001;9
37.442;52.796;9
37.178;52.579;9
36.925;52.349;9
36.682;52.109;9
36.45;51.857;9
36.209;51.57;9
35.98;51.273;9
35.762;50.966;9
35.558;50.652;9
35.366;50.329;9
35.218;50.053;9
35.084;49.769;9
34.963;49.48;9
34.858;49.185;9
34.767;48.885;9
34.691;48.581;9
34.628;48.268;9
34.579;47.953;9
34.544;47.637;9
34.523;47.319;9
34.516;47;9
34.523;46.681;9
34.544;46.363;9
34.579;46.047;9
34.628;45.732;9
34.691;45.419;9
34.773;45.088;9
34.871;44.76;9
34.983;44.438;9
35.11;44.12;9
35.252;43.809;9
35.408;43.505;9
35.577;43.209;9
35.76;42.92;9
35.956;42.64;9
36.165;42.369;9
36.385;42.109;9
36.618;41.858;9
36.862;41.619;9
37.116;41.391;9
37.381;41.175;9
37.655;40.971;9
37.939;40.78;9
38.231;40.603;9
38.531;40.439;9
38.837;40.289;9
39.151;40.153;9
39.47;40.031;9
39.795;39.925;9
40.124;39.833;9
40.457;39.757;9
40.794;39.696;9
41.132;39.651;9
41.473;39.621;9
41.814;39.606;9
42.156;39.608;9
